order_id;supplier_id;order_dttm_msk;currency;delivery_city;order_type
PO518417;S1003;2026-04-10 12:24:00;CNY;Пермь;Срочная
PO518418;S1044;2026-04-10 18:02:00;RUB;Казань;Плановая
PO518419;S1052;2026-04-10 14:38:00;CNY;Казань;Аварийная
PO518420;S1023;2026-04-10 10:12:00;USD;Москва;Плановая
PO518421;S1125;2026-04-10 10:39:00;RUB;Челябинск;Аварийная
PO518422;S1013;2026-04-10 08:29:00;RUB;Пермь;Срочная
PO518423;S1006;2026-04-10 18:52:00;RUB;Москва;Аварийная
PO518424;S1059;2026-04-10 16:35:00;RUB;Москва;Срочная
PO518425;S1051;2026-04-10 10:56:00;RUB;Самара;Аварийная
PO518426;S1069;2026-04-10 14:40:00;RUB;Москва;Аварийная
PO518427;S1119;2026-04-10 09:13:00;RUB;СПб;Аварийная
PO518428;S1024;2026-04-10 10:46:00;RUB;СПб;Плановая
PO518429;S1125;2026-04-10 12:16:00;RUB;Тюмень;Срочная
PO518430;S1001;2026-04-10 19:48:00;RUB;Тюмень;Срочная
PO518431;S1046;2026-04-10 09:57:00;RUB;Омск;Плановая
PO518432;S1086;2026-04-10 12:10:00;RUB;Омск;Аварийная
PO518433;S1025;2026-04-10 12:21:00;RUB;Самара;Срочная
PO518434;S1049;2026-04-10 18:11:00;USD;Челябинск;Плановая
PO518435;S1127;2026-04-10 17:29:00;RUB;Москва;Плановая
PO518436;S1001;2026-04-10 14:46:00;RUB;Москва;Плановая
PO518437;S1064;2026-04-10 18:35:00;RUB;Москва;Срочная
PO518438;S1099;2026-04-10 15:49:00;RUB;Уфа;Аварийная
PO518439;S1108;2026-04-10 15:24:00;RUB;Казань;Срочная
PO518440;S1030;2026-04-10 15:35:00;RUB;Уфа;Плановая
PO518441;S1044;2026-04-10 09:05:00;RUB;Новосибирск;Аварийная
PO518442;S1051;2026-04-10 12:14:00;RUB;Уфа;Плановая
PO518443;S1127;2026-04-11 16:06:00;RUB;Уфа;Срочная
PO518444;S1021;2026-04-11 08:21:00;RUB;Пермь;Срочная
PO518445;S1064;2026-04-11 19:32:00;CNY;Новосибирск;Срочная
PO518446;S1054;2026-04-11 16:29:00;RUB;Ростов;Плановая
PO518447;S1106;2026-04-11 09:22:00;RUB;Казань;Плановая
PO518448;S1083;2026-04-11 09:05:00;USD;Тюмень;Аварийная
PO518449;S1103;2026-04-11 15:02:00;RUB;Челябинск;Аварийная
PO518450;S1128;2026-04-11 11:14:00;RUB;Уфа;Плановая
PO518451;S1061;2026-04-11 10:54:00;RUB;Казань;Аварийная
PO518452;S1048;2026-04-11 09:10:00;RUB;Тюмень;Аварийная
PO518453;S1015;2026-04-11 12:20:00;RUB;Челябинск;Аварийная
PO518454;S1094;2026-04-11 08:06:00;RUB;Новосибирск;Аварийная
PO518455;S1031;2026-04-11 12:32:00;RUB;Пермь;Срочная
PO518456;S1111;2026-04-11 17:21:00;RUB;Омск;Плановая
PO518457;S1070;2026-04-11 18:42:00;CNY;Москва;Аварийная
PO518458;S1121;2026-04-12 16:00:00;RUB;Екатеринбург;Плановая
PO518459;S1111;2026-04-12 12:28:00;RUB;Омск;Аварийная
PO518460;S1015;2026-04-13 13:21:00;RUB;Омск;Плановая
PO518461;S1099;2026-04-13 18:46:00;RUB;Самара;Плановая
PO518462;S1017;2026-04-13 18:34:00;RUB;Екатеринбург;Аварийная
PO518463;S1032;2026-04-13 15:56:00;RUB;Уфа;Плановая
PO518464;S1092;2026-04-13 08:52:00;RUB;Тюмень;Плановая
PO518465;S1108;2026-04-13 10:55:00;RUB;Самара;Плановая
PO518466;S1032;2026-04-13 19:01:00;RUB;Ростов;Плановая
PO518467;S1111;2026-04-13 17:16:00;USD;Омск;Плановая
PO518468;S1112;2026-04-13 17:12:00;RUB;Тюмень;Плановая
PO518469;S1061;2026-04-13 12:34:00;USD;СПб;Срочная
PO518470;S1108;2026-04-13 10:49:00;RUB;СПб;Аварийная
PO518471;S1106;2026-04-13 13:47:00;RUB;Пермь;Аварийная
PO518472;S1026;2026-04-13 18:35:00;RUB;Москва;Аварийная
PO518473;S1070;2026-04-13 17:54:00;RUB;Самара;Плановая
PO518474;S1064;2026-04-13 15:50:00;RUB;Омск;Аварийная
PO518475;S1007;2026-04-13 12:03:00;RUB;Пермь;Плановая
PO518476;S1052;2026-04-13 08:54:00;RUB;Омск;Аварийная
PO518477;S1067;2026-04-13 09:29:00;RUB;Москва;Плановая
PO518478;S1098;2026-04-13 08:19:00;RUB;Новосибирск;Плановая
PO518479;S1088;2026-04-13 10:14:00;RUB;СПб;Аварийная
PO518480;S1092;2026-04-13 16:28:00;RUB;Уфа;Срочная
PO518481;S1073;2026-04-13 10:11:00;RUB;Москва;Плановая
PO518482;S1060;2026-04-13 08:02:00;RUB;Омск;Срочная
PO518483;S1023;2026-04-13 12:23:00;CNY;Казань;Аварийная
PO518484;S1097;2026-04-13 09:51:00;RUB;Самара;Срочная
PO518485;S1046;2026-04-13 12:37:00;RUB;Екатеринбург;Плановая
PO518486;S1008;2026-04-13 19:50:00;RUB;СПб;Срочная
PO518487;S1070;2026-04-13 09:04:00;RUB;Ростов;Срочная
PO518488;S1095;2026-04-13 19:19:00;RUB;Екатеринбург;Аварийная
PO518489;S1072;2026-04-13 12:46:00;RUB;Москва;Плановая
PO518490;S1119;2026-04-13 12:50:00;RUB;Самара;Срочная
PO518491;S1021;2026-04-13 15:26:00;RUB;Ростов;Аварийная
PO518492;S1105;2026-04-13 11:14:00;RUB;Челябинск;Срочная
PO518493;S1021;2026-04-13 18:39:00;RUB;Самара;Плановая
PO518494;S1042;2026-04-13 11:15:00;RUB;Челябинск;Плановая
PO518495;S1117;2026-04-13 18:49:00;RUB;Екатеринбург;Аварийная
PO518496;S1108;2026-04-13 09:13:00;RUB;Казань;Аварийная
PO518497;S1062;2026-04-13 18:27:00;RUB;Ростов;Плановая
PO518498;S1092;2026-04-13 09:08:00;RUB;СПб;Аварийная
PO518499;S1014;2026-04-13 09:25:00;RUB;Омск;Срочная
PO518500;S1011;2026-04-14 11:24:00;RUB;Уфа;Срочная
PO518501;S1005;2026-04-14 09:46:00;RUB;Москва;Аварийная
PO518502;S1099;2026-04-14 13:13:00;RUB;СПб;Срочная
PO518503;S1060;2026-04-14 14:50:00;RUB;Тюмень;Срочная
PO518504;S1033;2026-04-14 08:33:00;USD;СПб;Срочная
PO518505;S1119;2026-04-14 08:37:00;RUB;Ростов;Аварийная
PO518506;S1118;2026-04-14 08:59:00;RUB;Новосибирск;Аварийная
PO518507;S1004;2026-04-14 08:14:00;RUB;Самара;Срочная
PO518508;S1023;2026-04-14 11:51:00;RUB;СПб;Плановая
PO518509;S1025;2026-04-14 08:32:00;RUB;Новосибирск;Плановая
PO518510;S1031;2026-04-14 08:38:00;RUB;Ростов;Аварийная
PO518511;S1062;2026-04-14 11:49:00;RUB;Новосибирск;Срочная
PO518512;S1059;2026-04-14 15:21:00;RUB;Пермь;Плановая
PO518513;S1001;2026-04-14 12:57:00;RUB;Новосибирск;Плановая
PO518514;S1080;2026-04-14 09:09:00;RUB;Омск;Срочная
PO518515;S1044;2026-04-14 17:41:00;RUB;Ростов;Плановая
PO518516;S1018;2026-04-14 11:28:00;CNY;СПб;Аварийная
PO518517;S1090;2026-04-14 11:18:00;RUB;Казань;Аварийная
PO518518;S1006;2026-04-14 14:51:00;USD;СПб;Срочная
PO518519;S1019;2026-04-14 10:45:00;RUB;Москва;Срочная
PO518520;S1107;2026-04-14 08:20:00;CNY;Омск;Аварийная
PO518521;S1053;2026-04-14 19:09:00;CNY;Омск;Аварийная
PO518522;S1053;2026-04-14 10:55:00;RUB;Уфа;Плановая
PO518523;S1053;2026-04-14 18:21:00;RUB;Москва;Срочная
PO518524;S1024;2026-04-14 10:14:00;RUB;Омск;Срочная
PO518525;S1119;2026-04-14 14:37:00;RUB;Челябинск;Срочная
PO518526;S1060;2026-04-14 09:49:00;CNY;Пермь;Плановая
PO518527;S1067;2026-04-14 09:41:00;RUB;Новосибирск;Аварийная
PO518528;S1048;2026-04-14 18:41:00;RUB;Ростов;Срочная
PO518529;S1005;2026-04-14 08:12:00;CNY;Самара;Плановая
PO518530;S1066;2026-04-14 09:48:00;USD;Челябинск;Срочная
PO518531;S1043;2026-04-14 09:01:00;RUB;Екатеринбург;Срочная
PO518532;S1125;2026-04-14 12:05:00;RUB;Самара;Срочная
PO518533;S1086;2026-04-14 18:24:00;RUB;Омск;Аварийная
PO518534;S1086;2026-04-14 14:26:00;RUB;Москва;Аварийная
PO518535;S1108;2026-04-14 14:26:00;RUB;Екатеринбург;Аварийная
PO518536;S1054;2026-04-15 11:39:00;RUB;Тюмень;Аварийная
PO518537;S1091;2026-04-15 12:12:00;RUB;Уфа;Срочная
PO518538;S1099;2026-04-15 19:07:00;RUB;СПб;Плановая
PO518539;S1022;2026-04-15 09:49:00;RUB;Пермь;Аварийная
PO518540;S1104;2026-04-15 17:55:00;RUB;Пермь;Срочная
PO518541;S1124;2026-04-15 17:15:00;RUB;Тюмень;Аварийная
PO518542;S1084;2026-04-15 08:14:00;RUB;СПб;Плановая
PO518543;S1054;2026-04-15 10:05:00;RUB;Омск;Срочная
PO518544;S1048;2026-04-15 10:24:00;RUB;Екатеринбург;Срочная
PO518545;S1104;2026-04-15 08:50:00;RUB;Ростов;Плановая
PO518546;S1086;2026-04-15 16:15:00;RUB;Самара;Аварийная
PO518547;S1076;2026-04-15 10:15:00;USD;СПб;Срочная
PO518548;S1049;2026-04-15 08:51:00;RUB;Омск;Срочная
PO518549;S1086;2026-04-15 14:21:00;USD;СПб;Аварийная
PO518550;S1021;2026-04-15 12:11:00;RUB;Челябинск;Срочная
PO518551;S1041;2026-04-15 15:10:00;RUB;Челябинск;Плановая
PO518552;S1061;2026-04-15 12:01:00;RUB;Челябинск;Плановая
PO518553;S1027;2026-04-15 17:13:00;RUB;Тюмень;Аварийная
PO518554;S1091;2026-04-15 15:28:00;RUB;Новосибирск;Плановая
PO518555;S1121;2026-04-15 12:42:00;RUB;Казань;Срочная
PO518556;S1042;2026-04-15 18:12:00;RUB;Самара;Плановая
PO518557;S1030;2026-04-15 19:10:00;RUB;Самара;Плановая
PO518558;S1070;2026-04-15 12:42:00;RUB;Самара;Аварийная
PO518559;S1110;2026-04-15 18:57:00;RUB;Челябинск;Аварийная
PO518560;S1024;2026-04-15 18:08:00;RUB;Ростов;Аварийная
PO518561;S1078;2026-04-15 11:47:00;RUB;СПб;Срочная
PO518562;S1057;2026-04-15 08:12:00;USD;Тюмень;Аварийная
PO518563;S1001;2026-04-15 13:51:00;RUB;Уфа;Срочная
PO518564;S1099;2026-04-16 19:49:00;RUB;Ростов;Аварийная
PO518565;S1097;2026-04-16 14:58:00;RUB;СПб;Аварийная
PO518566;S1073;2026-04-16 09:11:00;RUB;Казань;Плановая
PO518567;S1049;2026-04-16 17:06:00;RUB;Новосибирск;Срочная
PO518568;S1096;2026-04-16 15:00:00;RUB;Тюмень;Плановая
PO518569;S1023;2026-04-16 08:53:00;RUB;Тюмень;Плановая
PO518570;S1085;2026-04-16 17:16:00;RUB;Челябинск;Плановая
PO518571;S1096;2026-04-16 16:16:00;RUB;Ростов;Плановая
PO518572;S1078;2026-04-16 19:04:00;USD;Челябинск;Срочная
PO518573;S1027;2026-04-16 13:36:00;RUB;Новосибирск;Плановая
PO518574;S1035;2026-04-16 08:27:00;USD;Пермь;Плановая
PO518575;S1100;2026-04-16 13:00:00;RUB;Тюмень;Плановая
PO518576;S1064;2026-04-16 17:47:00;USD;Ростов;Плановая
PO518577;S1094;2026-04-16 18:50:00;RUB;Омск;Плановая
PO518578;S1115;2026-04-16 10:37:00;RUB;Уфа;Аварийная
PO518579;S1009;2026-04-16 10:20:00;RUB;Москва;Плановая
PO518580;S1087;2026-04-16 14:34:00;RUB;Тюмень;Аварийная
PO518581;S1067;2026-04-16 19:52:00;CNY;Новосибирск;Срочная
PO518582;S1056;2026-04-16 10:20:00;RUB;Челябинск;Аварийная
PO518583;S1116;2026-04-16 09:57:00;RUB;Тюмень;Плановая
PO518584;S1097;2026-04-16 17:50:00;USD;Омск;Плановая
PO518585;S1007;2026-04-16 16:29:00;RUB;Москва;Срочная
PO518586;S1124;2026-04-16 14:32:00;RUB;Ростов;Аварийная
PO518587;S1051;2026-04-16 19:22:00;RUB;Москва;Аварийная
PO518588;S1027;2026-04-16 14:41:00;RUB;Новосибирск;Плановая
PO518589;S1037;2026-04-16 18:57:00;CNY;Екатеринбург;Плановая
PO518590;S1114;2026-04-16 11:01:00;RUB;Новосибирск;Аварийная
PO518591;S1079;2026-04-16 13:43:00;RUB;Омск;Плановая
PO518592;S1059;2026-04-16 18:49:00;USD;Екатеринбург;Плановая
PO518593;S1061;2026-04-17 16:19:00;RUB;Москва;Аварийная
PO518594;S1116;2026-04-17 18:57:00;RUB;Уфа;Срочная
PO518595;S1103;2026-04-17 11:38:00;RUB;Тюмень;Плановая
PO518596;S1019;2026-04-17 10:32:00;RUB;Ростов;Аварийная
PO518597;S1019;2026-04-17 16:05:00;RUB;Казань;Аварийная
PO518598;S1016;2026-04-17 13:12:00;RUB;Ростов;Аварийная
PO518599;S1077;2026-04-17 11:53:00;RUB;Москва;Плановая
PO518600;S1061;2026-04-17 15:56:00;RUB;Самара;Аварийная
PO518601;S1043;2026-04-17 12:56:00;RUB;Екатеринбург;Аварийная
PO518602;S1071;2026-04-17 10:09:00;RUB;Пермь;Аварийная
PO518603;S1004;2026-04-17 13:45:00;RUB;Челябинск;Аварийная
PO518604;S1084;2026-04-17 11:31:00;RUB;Пермь;Срочная
PO518605;S1123;2026-04-17 15:17:00;RUB;Омск;Плановая
PO518606;S1030;2026-04-17 08:46:00;RUB;Пермь;Срочная
PO518607;S1064;2026-04-17 15:21:00;RUB;Челябинск;Плановая
PO518608;S1044;2026-04-17 19:58:00;RUB;Новосибирск;Плановая
PO518609;S1047;2026-04-17 15:25:00;RUB;Уфа;Срочная
PO518610;S1098;2026-04-17 12:19:00;USD;Москва;Плановая
PO518611;S1077;2026-04-17 15:12:00;RUB;Тюмень;Плановая
PO518612;S1009;2026-04-17 16:25:00;RUB;СПб;Аварийная
PO518613;S1072;2026-04-17 08:23:00;RUB;Омск;Плановая
PO518614;S1022;2026-04-17 13:50:00;RUB;Москва;Аварийная
PO518615;S1096;2026-04-17 08:10:00;RUB;Уфа;Срочная
PO518616;S1107;2026-04-17 08:55:00;RUB;Уфа;Аварийная
PO518617;S1025;2026-04-17 16:29:00;RUB;Самара;Аварийная
PO518618;S1113;2026-04-17 10:03:00;RUB;Уфа;Плановая
PO518619;S1029;2026-04-17 15:26:00;RUB;Пермь;Плановая
PO518620;S1101;2026-04-17 09:25:00;RUB;Екатеринбург;Плановая
PO518621;S1040;2026-04-17 14:22:00;RUB;Екатеринбург;Срочная
PO518622;S1017;2026-04-17 10:42:00;RUB;Самара;Аварийная
PO518623;S1118;2026-04-18 14:11:00;RUB;Омск;Аварийная
PO518624;S1121;2026-04-18 08:47:00;USD;Москва;Аварийная
PO518625;S1128;2026-04-18 12:31:00;RUB;Пермь;Срочная
PO518626;S1062;2026-04-18 09:59:00;RUB;Челябинск;Плановая
PO518627;S1018;2026-04-18 12:42:00;RUB;Челябинск;Аварийная
PO518628;S1102;2026-04-18 19:36:00;RUB;Екатеринбург;Аварийная
PO518629;S1123;2026-04-18 08:49:00;RUB;Омск;Аварийная
PO518630;S1023;2026-04-18 11:12:00;USD;Екатеринбург;Аварийная
PO518631;S1020;2026-04-18 11:41:00;RUB;Тюмень;Плановая
PO518632;S1124;2026-04-18 14:14:00;RUB;Новосибирск;Плановая
PO518633;S1099;2026-04-19 15:07:00;RUB;Самара;Плановая
PO518634;S1024;2026-04-19 11:40:00;RUB;Самара;Плановая
PO518635;S1063;2026-04-19 18:51:00;RUB;Пермь;Аварийная
PO518636;S1044;2026-04-19 09:28:00;RUB;Самара;Плановая
PO518637;S1100;2026-04-19 09:57:00;RUB;Казань;Аварийная
PO518638;S1125;2026-04-19 16:32:00;RUB;Тюмень;Аварийная
PO518639;S1089;2026-04-19 12:15:00;RUB;Челябинск;Срочная
PO518640;S1116;2026-04-19 08:57:00;USD;Москва;Плановая
PO518641;S1035;2026-04-19 16:05:00;RUB;Тюмень;Аварийная
PO518642;S1014;2026-04-20 17:32:00;RUB;Омск;Аварийная
PO518643;S1026;2026-04-20 15:55:00;RUB;Казань;Срочная
PO518644;S1091;2026-04-20 13:59:00;RUB;Казань;Аварийная
PO518645;S1016;2026-04-20 12:43:00;RUB;Екатеринбург;Аварийная
PO518646;S1074;2026-04-20 12:37:00;RUB;Омск;Срочная
PO518647;S1119;2026-04-20 19:13:00;RUB;Омск;Плановая
PO518648;S1019;2026-04-20 18:43:00;RUB;Пермь;Аварийная
PO518649;S1078;2026-04-20 09:48:00;RUB;Самара;Срочная
PO518650;S1100;2026-04-20 17:53:00;USD;Казань;Плановая
PO518651;S1002;2026-04-20 10:51:00;RUB;Пермь;Аварийная
PO518652;S1072;2026-04-20 14:26:00;CNY;Тюмень;Аварийная
PO518653;S1025;2026-04-20 15:18:00;RUB;Тюмень;Плановая
PO518654;S1022;2026-04-20 12:42:00;RUB;СПб;Плановая
PO518655;S1078;2026-04-20 13:40:00;USD;Самара;Плановая
PO518656;S1077;2026-04-20 10:06:00;CNY;Казань;Плановая
PO518657;S1001;2026-04-20 08:46:00;RUB;Москва;Аварийная
PO518658;S1020;2026-04-20 18:21:00;RUB;Екатеринбург;Срочная
PO518659;S1074;2026-04-20 10:50:00;RUB;Омск;Аварийная
PO518660;S1033;2026-04-20 19:15:00;CNY;Самара;Срочная
PO518661;S1050;2026-04-20 12:31:00;RUB;Казань;Аварийная
PO518662;S1054;2026-04-20 17:32:00;USD;Самара;Плановая
PO518663;S1050;2026-04-20 12:09:00;RUB;Екатеринбург;Аварийная
PO518664;S1108;2026-04-20 13:48:00;RUB;Москва;Плановая
PO518665;S1045;2026-04-20 08:49:00;RUB;Тюмень;Срочная
PO518666;S1054;2026-04-20 12:58:00;RUB;Уфа;Плановая
PO518667;S1046;2026-04-20 17:22:00;RUB;Омск;Срочная
PO518668;S1011;2026-04-20 11:38:00;RUB;Уфа;Срочная
PO518669;S1013;2026-04-20 18:30:00;RUB;СПб;Аварийная
PO518670;S1072;2026-04-20 19:44:00;RUB;Челябинск;Плановая
PO518671;S1021;2026-04-20 08:08:00;RUB;Уфа;Срочная
PO518672;S1060;2026-04-20 16:02:00;RUB;Челябинск;Плановая
PO518673;S1124;2026-04-21 10:02:00;RUB;Тюмень;Срочная
PO518674;S1104;2026-04-21 11:38:00;CNY;Самара;Аварийная
PO518675;S1040;2026-04-21 10:42:00;RUB;Омск;Срочная
PO518676;S1002;2026-04-21 09:27:00;RUB;Омск;Плановая
PO518677;S1025;2026-04-21 13:15:00;RUB;Уфа;Плановая
PO518678;S1092;2026-04-21 13:57:00;RUB;Ростов;Срочная
PO518679;S1081;2026-04-21 12:42:00;RUB;Челябинск;Срочная
PO518680;S1039;2026-04-21 09:34:00;RUB;СПб;Плановая
PO518681;S1003;2026-04-21 15:57:00;RUB;Челябинск;Аварийная
PO518682;S1004;2026-04-21 15:57:00;RUB;Самара;Срочная
PO518683;S1027;2026-04-21 11:42:00;RUB;Новосибирск;Плановая
PO518684;S1027;2026-04-21 11:47:00;RUB;Екатеринбург;Аварийная
PO518685;S1089;2026-04-21 18:58:00;RUB;Новосибирск;Плановая
PO518686;S1056;2026-04-21 18:34:00;RUB;Екатеринбург;Срочная
PO518687;S1045;2026-04-21 14:04:00;RUB;Ростов;Срочная
PO518688;S1110;2026-04-21 15:15:00;USD;СПб;Плановая
PO518689;S1122;2026-04-21 15:51:00;RUB;Самара;Плановая
PO518690;S1037;2026-04-21 15:06:00;RUB;Тюмень;Срочная
PO518691;S1082;2026-04-21 09:39:00;RUB;Москва;Срочная
PO518692;S1089;2026-04-21 12:59:00;RUB;Новосибирск;Аварийная
PO518693;S1094;2026-04-21 19:55:00;RUB;Уфа;Аварийная
PO518694;S1012;2026-04-21 17:58:00;RUB;Уфа;Срочная
PO518695;S1056;2026-04-21 11:06:00;RUB;Москва;Срочная
PO518696;S1102;2026-04-21 15:04:00;RUB;Уфа;Плановая
PO518697;S1080;2026-04-21 13:00:00;RUB;СПб;Аварийная
PO518698;S1025;2026-04-21 13:06:00;RUB;Ростов;Срочная
PO518699;S1040;2026-04-21 19:53:00;RUB;Челябинск;Аварийная
PO518700;S1074;2026-04-21 09:18:00;RUB;Москва;Плановая
PO518701;S1052;2026-04-21 13:00:00;RUB;Новосибирск;Аварийная
PO518702;S1053;2026-04-21 14:13:00;RUB;Самара;Аварийная
PO518703;S1009;2026-04-21 09:38:00;RUB;Ростов;Срочная
PO518704;S1060;2026-04-22 19:27:00;USD;Тюмень;Срочная
PO518705;S1038;2026-04-22 17:27:00;RUB;Екатеринбург;Срочная
PO518706;S1082;2026-04-22 19:32:00;RUB;Омск;Плановая
PO518707;S1006;2026-04-22 14:05:00;CNY;Ростов;Плановая
PO518708;S1051;2026-04-22 12:10:00;RUB;Омск;Срочная
PO518709;S1125;2026-04-22 12:01:00;RUB;Самара;Срочная
PO518710;S1087;2026-04-22 18:11:00;RUB;Ростов;Аварийная
PO518711;S1003;2026-04-22 18:04:00;RUB;Москва;Аварийная
PO518712;S1087;2026-04-22 11:15:00;RUB;Новосибирск;Аварийная
PO518713;S1020;2026-04-22 13:04:00;RUB;Челябинск;Аварийная
PO518714;S1022;2026-04-22 11:45:00;RUB;Казань;Аварийная
PO518715;S1090;2026-04-22 18:58:00;RUB;Новосибирск;Срочная
PO518716;S1015;2026-04-22 16:46:00;USD;Тюмень;Аварийная
PO518717;S1036;2026-04-22 15:36:00;RUB;Тюмень;Срочная
PO518718;S1098;2026-04-22 12:40:00;RUB;Ростов;Аварийная
PO518719;S1093;2026-04-22 15:37:00;RUB;Самара;Аварийная
PO518720;S1066;2026-04-22 08:06:00;RUB;Екатеринбург;Аварийная
PO518721;S1054;2026-04-22 13:35:00;RUB;Самара;Плановая
PO518722;S1117;2026-04-22 19:23:00;RUB;Уфа;Аварийная
PO518723;S1073;2026-04-22 08:00:00;RUB;Ростов;Аварийная
PO518724;S1019;2026-04-22 08:23:00;RUB;Челябинск;Аварийная
PO518725;S1014;2026-04-22 17:05:00;RUB;Новосибирск;Срочная
PO518726;S1052;2026-04-22 08:40:00;USD;Казань;Срочная
PO518727;S1061;2026-04-22 17:47:00;RUB;Екатеринбург;Аварийная
PO518728;S1064;2026-04-22 19:09:00;RUB;Тюмень;Плановая
PO518729;S1084;2026-04-22 13:24:00;RUB;Самара;Срочная
PO518730;S1030;2026-04-22 13:25:00;RUB;Казань;Срочная
PO518731;S1127;2026-04-22 15:23:00;USD;Самара;Аварийная
PO518732;S1054;2026-04-22 14:43:00;RUB;Пермь;Аварийная
PO518733;S1037;2026-04-22 15:26:00;RUB;Уфа;Срочная
PO518734;S1092;2026-04-23 08:18:00;RUB;Челябинск;Аварийная
PO518735;S1095;2026-04-23 08:00:00;RUB;Уфа;Аварийная
PO518736;S1066;2026-04-23 16:20:00;RUB;Екатеринбург;Срочная
PO518737;S1008;2026-04-23 09:16:00;RUB;Екатеринбург;Аварийная
PO518738;S1067;2026-04-23 11:42:00;RUB;Тюмень;Аварийная
PO518739;S1004;2026-04-23 12:32:00;RUB;Екатеринбург;Плановая
PO518740;S1015;2026-04-23 12:32:00;RUB;Пермь;Аварийная
PO518741;S1008;2026-04-23 17:23:00;RUB;Самара;Плановая
PO518742;S1007;2026-04-23 09:40:00;USD;Тюмень;Плановая
PO518743;S1016;2026-04-23 16:12:00;RUB;Тюмень;Срочная
PO518744;S1110;2026-04-23 14:38:00;RUB;Омск;Срочная
PO518745;S1064;2026-04-23 10:48:00;USD;Уфа;Плановая
PO518746;S1118;2026-04-23 17:50:00;RUB;Пермь;Срочная
PO518747;S1017;2026-04-23 09:44:00;USD;Казань;Срочная
PO518748;S1035;2026-04-23 19:53:00;USD;Казань;Аварийная
PO518749;S1100;2026-04-23 15:44:00;RUB;Новосибирск;Срочная
PO518750;S1110;2026-04-23 10:07:00;RUB;Казань;Срочная
PO518751;S1110;2026-04-23 12:15:00;RUB;Москва;Плановая
PO518752;S1094;2026-04-23 11:45:00;RUB;Тюмень;Аварийная
PO518753;S1064;2026-04-23 11:31:00;RUB;Екатеринбург;Аварийная
PO518754;S1020;2026-04-23 14:49:00;RUB;Екатеринбург;Срочная
PO518755;S1001;2026-04-23 09:01:00;RUB;Москва;Срочная
PO518756;S1113;2026-04-23 19:53:00;RUB;Ростов;Срочная
PO518757;S1097;2026-04-23 17:08:00;RUB;Самара;Аварийная
PO518758;S1055;2026-04-23 09:08:00;RUB;Уфа;Срочная
PO518759;S1081;2026-04-23 19:24:00;RUB;Омск;Аварийная
PO518760;S1028;2026-04-23 11:01:00;RUB;Москва;Плановая
PO518761;S1100;2026-04-23 18:53:00;RUB;Уфа;Плановая
PO518762;S1085;2026-04-23 10:47:00;RUB;Москва;Плановая
PO518763;S1105;2026-04-23 15:23:00;RUB;Тюмень;Срочная
PO518764;S1074;2026-04-23 09:02:00;USD;Новосибирск;Плановая
PO518765;S1033;2026-04-24 13:04:00;RUB;Новосибирск;Аварийная
PO518766;S1099;2026-04-24 18:09:00;RUB;Уфа;Срочная
PO518767;S1001;2026-04-24 18:21:00;RUB;Самара;Аварийная
PO518768;S1066;2026-04-24 10:33:00;RUB;СПб;Аварийная
PO518769;S1043;2026-04-24 08:49:00;RUB;Екатеринбург;Срочная
PO518770;S1082;2026-04-24 16:23:00;RUB;Омск;Аварийная
PO518771;S1062;2026-04-24 11:34:00;RUB;Ростов;Плановая
PO518772;S1113;2026-04-24 19:32:00;RUB;Москва;Плановая
PO518773;S1021;2026-04-24 15:16:00;RUB;Москва;Срочная
PO518774;S1070;2026-04-24 08:47:00;RUB;Казань;Срочная
PO518775;S1113;2026-04-24 12:25:00;RUB;Тюмень;Плановая
PO518776;S1114;2026-04-24 14:05:00;RUB;Самара;Аварийная
PO518777;S1128;2026-04-24 09:07:00;RUB;Самара;Аварийная
PO518778;S1111;2026-04-24 10:59:00;RUB;Ростов;Плановая
PO518779;S1119;2026-04-24 09:03:00;RUB;Самара;Срочная
PO518780;S1038;2026-04-24 11:38:00;RUB;Тюмень;Аварийная
PO518781;S1011;2026-04-24 15:44:00;RUB;Ростов;Срочная
PO518782;S1011;2026-04-24 09:26:00;RUB;Москва;Аварийная
PO518783;S1124;2026-04-24 08:13:00;RUB;Самара;Срочная
PO518784;S1053;2026-04-24 18:27:00;USD;Самара;Плановая
PO518785;S1050;2026-04-24 14:42:00;RUB;Казань;Срочная
PO518786;S1111;2026-04-24 08:55:00;RUB;Ростов;Срочная
PO518787;S1113;2026-04-24 08:19:00;RUB;Новосибирск;Срочная
PO518788;S1018;2026-04-24 09:04:00;RUB;Москва;Плановая
PO518789;S1080;2026-04-24 18:09:00;RUB;Тюмень;Срочная
PO518790;S1074;2026-04-24 12:19:00;RUB;Уфа;Аварийная
PO518791;S1015;2026-04-24 16:58:00;USD;Самара;Аварийная
PO518792;S1037;2026-04-25 08:31:00;USD;СПб;Аварийная
PO518793;S1128;2026-04-25 15:10:00;RUB;Самара;Срочная
PO518794;S1009;2026-04-25 17:14:00;RUB;Ростов;Аварийная
PO518795;S1003;2026-04-25 14:15:00;RUB;СПб;Плановая
PO518796;S1079;2026-04-25 12:39:00;RUB;Челябинск;Аварийная
PO518797;S1018;2026-04-25 12:41:00;RUB;Челябинск;Аварийная
PO518798;S1064;2026-04-25 18:57:00;RUB;Тюмень;Аварийная
PO518799;S1063;2026-04-25 11:00:00;RUB;Омск;Аварийная
