category,rank_in_category,supplier_name,inn,reliability_class,supplier_amount_rub,lines_cnt,share_pct,cum_share_pct,category_amount_rub,suppliers_in_category,suppliers_for_80pct,pct_of_suppliers_for_80pct
Подшипники,37,"ООО ""ДельтаЛогистик-48""",6729556589,B,103914438.30,54,0.8944,41.4936,11618266026.71,120,87,72.5
Подшипники,38,"ООО ""Севергруз-20""",9756965410,B,103852054.98,43,0.8939,42.3875,11618266026.71,120,87,72.5
Подшипники,39,"ИП ""ТехКомплект-106""",6127484739,C,103569522.88,44,0.8914,43.2789,11618266026.71,120,87,72.5
Подшипники,40,"ИП ""АльфаСнаб-73""",5550129760,C,102298953.25,53,0.8805,44.1594,11618266026.71,120,87,72.5
Подшипники,41,"ИП ""ЭпсилонТех-14 Групп""",7761929248,B,102282169.81,50,0.8804,45.0398,11618266026.71,120,87,72.5
Подшипники,42,"ИП ""СибирьОпт-103""",4736069149,B,102253352.98,53,0.8801,45.9199,11618266026.71,120,87,72.5
Подшипники,43,"ПАО ""Севергруз-69""",5108515536,B,102027571.76,49,0.8782,46.7980,11618266026.71,120,87,72.5
Подшипники,44,"ПАО ""ЭпсилонТех-72""",1649173005,A,99520607.93,55,0.8566,47.6546,11618266026.71,120,87,72.5
Подшипники,45,"АО ""УралДеталь-93""",8269858197,A,98964783.73,45,0.8518,48.5064,11618266026.71,120,87,72.5
Подшипники,46,"ИП ""БетаТрейд-28""",7605742304,A,98299515.68,51,0.8461,49.3525,11618266026.71,120,87,72.5
Подшипники,47,"АО ""ГидроПром-65""",5816509712,A,96210021.19,50,0.8281,50.1806,11618266026.71,120,87,72.5
Подшипники,48,"ИП ""Севергруз-5 Групп""",9354187804,A,95248756.19,46,0.8198,51.0004,11618266026.71,120,87,72.5
Подшипники,49,"ИП ""БетаТрейд-27""",9604015376,A,95165523.48,47,0.8191,51.8195,11618266026.71,120,87,72.5
Подшипники,50,"ООО ""СибирьОпт-54""",8681026443,A,95138537.63,50,0.8189,52.6384,11618266026.71,120,87,72.5
Подшипники,51,"АО ""СтанкоСервис-34""",7614642252,A,93573256.27,43,0.8054,53.4438,11618266026.71,120,87,72.5
Подшипники,52,"АО ""ЭпсилонТех-81""",9318288828,B,93229303.46,49,0.8024,54.2462,11618266026.71,120,87,72.5
Подшипники,53,"ПАО ""ГаммаПром-21""",5510509420,A,92954266.95,49,0.8001,55.0463,11618266026.71,120,87,72.5
Подшипники,54,"ИП ""БетаТрейд-38""",8757438026,B,92861115.21,51,0.7993,55.8456,11618266026.71,120,87,72.5
Подшипники,55,"ИП ""АльфаСнаб-19""",6251468548,C,91799103.94,53,0.7901,56.6357,11618266026.71,120,87,72.5
Подшипники,56,"ИП ""СтанкоСервис-114""",6505846279,C,91602629.78,43,0.7884,57.4241,11618266026.71,120,87,72.5
Подшипники,57,"АО ""МеталлТорг-115""",4054258644,C,91042096.74,56,0.7836,58.2077,11618266026.71,120,87,72.5
Подшипники,58,"ПАО ""ЭлектроМир-83""",9385317786,C,91003843.68,49,0.7833,58.9910,11618266026.71,120,87,72.5
Подшипники,59,"АО ""ГидроПром-44""",6939000485,C,90767830.57,47,0.7813,59.7723,11618266026.71,120,87,72.5
Подшипники,60,"ИП ""ПромСнаб-61""",2248071481,C,90744248.53,34,0.7810,60.5533,11618266026.71,120,87,72.5
Подшипники,61,"ИП ""ЭлектроМир-77""",3342574841,B,90691435.30,47,0.7806,61.3339,11618266026.71,120,87,72.5
Подшипники,62,"ООО ""ВолгаТех-97""",3478634414,A,89833934.49,49,0.7732,62.1071,11618266026.71,120,87,72.5
Подшипники,63,"ООО ""ДельтаЛогистик-78""",8663952810,C,89062797.09,48,0.7666,62.8737,11618266026.71,120,87,72.5
Подшипники,64,"АО ""ЭлектроМир-101""",5660908709,B,89038908.04,51,0.7664,63.6401,11618266026.71,120,87,72.5
Подшипники,65,"ПАО ""ТехКомплект-94""",5862834378,C,88771589.06,44,0.7641,64.4042,11618266026.71,120,87,72.5
Подшипники,66,"ПАО ""Севергруз-58""",6703117816,B,88379729.22,50,0.7607,65.1648,11618266026.71,120,87,72.5
Подшипники,67,"ООО ""ТехКомплект-45""",9678016609,C,88316973.60,38,0.7602,65.9250,11618266026.71,120,87,72.5
Подшипники,68,"ИП ""Севергруз-88""",2941331441,C,87734996.82,51,0.7551,66.6802,11618266026.71,120,87,72.5
Подшипники,69,"ПАО ""БетаТрейд-107""",5096320205,A,87685056.39,48,0.7547,67.4349,11618266026.71,120,87,72.5
Подшипники,70,"ООО ""ЭлектроМир-110""",9439228389,A,87063800.47,42,0.7494,68.1842,11618266026.71,120,87,72.5
Подшипники,71,"ПАО ""АльфаСнаб-12 Групп""",6224825860,A,86344465.49,42,0.7432,68.9274,11618266026.71,120,87,72.5
Подшипники,72,"АО ""ГаммаПром-33""",9026027108,C,85324871.96,45,0.7344,69.6618,11618266026.71,120,87,72.5
Подшипники,73,"ИП ""ТехКомплект-91""",3871944604,C,85084798.12,52,0.7323,70.3942,11618266026.71,120,87,72.5
Подшипники,74,"АО ""МеталлТорг-70""",2177052301,A,84289674.87,51,0.7255,71.1196,11618266026.71,120,87,72.5
Подшипники,75,"ПАО ""Севергруз-32""",4848744976,A,83962580.38,50,0.7227,71.8423,11618266026.71,120,87,72.5
Подшипники,76,"ООО ""СтанкоСервис-100""",2616565262,A,83683245.50,41,0.7203,72.5626,11618266026.71,120,87,72.5
Подшипники,77,"ИП ""Севергруз-120""",6226202468,A,83553128.00,44,0.7192,73.2818,11618266026.71,120,87,72.5
Подшипники,78,"ПАО ""СибирьОпт-63""",5200040610,B,83501150.42,39,0.7187,74.0005,11618266026.71,120,87,72.5
Подшипники,79,"АО ""ТехКомплект-53""",9971592644,A,83398950.62,57,0.7178,74.7183,11618266026.71,120,87,72.5
Подшипники,80,"АО ""МеталлТорг-3 Групп""",9676820827,B,83298663.22,44,0.7170,75.4352,11618266026.71,120,87,72.5
Подшипники,81,"ИП ""УралДеталь-68""",6899330264,C,82996275.40,39,0.7144,76.1496,11618266026.71,120,87,72.5
Подшипники,82,"ПАО ""ГаммаПром-4 Групп""",1026220989,B,82862626.07,50,0.7132,76.8628,11618266026.71,120,87,72.5
Подшипники,83,"ИП ""ГаммаПром-71""",6451166226,A,82058972.48,40,0.7063,77.5691,11618266026.71,120,87,72.5
Подшипники,84,"ООО ""БетаТрейд-117""",6534526717,A,81787010.16,48,0.7040,78.2731,11618266026.71,120,87,72.5
Подшипники,85,"ООО ""МеталлТорг-92""",4707533344,A,81588448.31,36,0.7022,78.9753,11618266026.71,120,87,72.5
Подшипники,86,"ИП ""АльфаСнаб-25""",4236183119,C,81517877.12,54,0.7016,79.6769,11618266026.71,120,87,72.5
Подшипники,87,"АО ""ЭлектроМир-99""",5326315150,B,80357485.28,45,0.6916,80.3686,11618266026.71,120,87,72.5
Подшипники,88,"ООО ""БетаТрейд-90""",3281751713,A,80051459.14,55,0.6890,81.0576,11618266026.71,120,87,72.5
Подшипники,89,"ИП ""УралДеталь-40""",6947562940,A,79801966.61,43,0.6869,81.7445,11618266026.71,120,87,72.5
Подшипники,90,"ПАО ""ЭпсилонТех-79""",5889752316,B,79536121.09,42,0.6846,82.4290,11618266026.71,120,87,72.5
Подшипники,91,"ИП ""ТехКомплект-37""",6425784015,A,78759949.29,47,0.6779,83.1069,11618266026.71,120,87,72.5
Подшипники,92,"ПАО ""ВолгаТех-56""",8238363683,C,78221978.32,37,0.6733,83.7802,11618266026.71,120,87,72.5
Подшипники,93,"ПАО ""СибирьОпт-24""",6203036487,B,78014789.56,45,0.6715,84.4517,11618266026.71,120,87,72.5
Подшипники,94,"ООО ""АльфаСнаб-35""",1175213575,C,76336010.29,42,0.6570,85.1087,11618266026.71,120,87,72.5
Подшипники,95,"ПАО ""АльфаСнаб-89""",2477900690,B,76307095.15,42,0.6568,85.7655,11618266026.71,120,87,72.5
Подшипники,96,"ООО ""ЭлектроМир-74""",3183881606,B,76282082.09,44,0.6566,86.4221,11618266026.71,120,87,72.5
Подшипники,97,"ИП ""СибирьОпт-80""",2616661404,C,76159070.15,38,0.6555,87.0776,11618266026.71,120,87,72.5
Подшипники,98,"ПАО ""ЭпсилонТех-2 Групп""",1333205446,A,76011136.64,45,0.6542,87.7318,11618266026.71,120,87,72.5
Подшипники,99,"ИП ""УралДеталь-67""",3838939447,B,75996711.66,39,0.6541,88.3860,11618266026.71,120,87,72.5
Подшипники,100,"ООО ""ЭпсилонТех-60""",8376759633,B,74903448.69,53,0.6447,89.0307,11618266026.71,120,87,72.5
Подшипники,101,"ООО ""УралДеталь-42""",4305019545,B,73199428.11,44,0.6300,89.6607,11618266026.71,120,87,72.5
Подшипники,102,"АО ""АльфаСнаб-105""",4695450688,B,72711210.44,36,0.6258,90.2865,11618266026.71,120,87,72.5
Подшипники,103,"ООО ""СибирьОпт-102""",4129682292,C,72359447.90,39,0.6228,90.9093,11618266026.71,120,87,72.5
Подшипники,104,"ПАО ""ЭпсилонТех-31""",3498810138,C,70723505.46,39,0.6087,91.5181,11618266026.71,120,87,72.5
Подшипники,105,"ИП ""ЭлектроМир-26""",3430420654,B,70722716.45,32,0.6087,92.1268,11618266026.71,120,87,72.5
Подшипники,106,"АО ""ПромСнаб-62""",6943791863,C,67787311.39,34,0.5835,92.7102,11618266026.71,120,87,72.5
Подшипники,107,"АО ""ВолгаТех-39""",9762292597,A,67219968.81,37,0.5786,93.2888,11618266026.71,120,87,72.5
Подшипники,108,"АО ""ЭлектроМир-47""",4315494031,C,66875955.19,39,0.5756,93.8644,11618266026.71,120,87,72.5
Подшипники,109,"АО ""ВолгаТех-66""",5944124879,A,66581654.52,41,0.5731,94.4375,11618266026.71,120,87,72.5
Подшипники,110,"АО ""ВолгаТех-86""",1944444455,C,65167633.98,43,0.5609,94.9984,11618266026.71,120,87,72.5
Подшипники,111,"ИП ""ПромСнаб-75""",6209425602,C,64433081.35,33,0.5546,95.5530,11618266026.71,120,87,72.5
Подшипники,112,"ИП ""ДельтаЛогистик-84""",1328957857,B,64224405.30,43,0.5528,96.1058,11618266026.71,120,87,72.5
Подшипники,113,"ПАО ""ДельтаЛогистик-7 Групп""",9648479014,B,63658111.00,40,0.5479,96.6537,11618266026.71,120,87,72.5
Подшипники,114,"ИП ""Севергруз-116""",6916520012,B,62560296.09,37,0.5385,97.1922,11618266026.71,120,87,72.5
Подшипники,115,"АО ""ЭпсилонТех-55""",8870912118,B,60405757.41,37,0.5199,97.7121,11618266026.71,120,87,72.5
Подшипники,116,"ПАО ""ГидроПром-82""",5486176086,C,57294128.79,44,0.4931,98.2052,11618266026.71,120,87,72.5
Подшипники,117,"ООО ""МеталлТорг-76""",4790839966,A,54177523.50,29,0.4663,98.6715,11618266026.71,120,87,72.5
Подшипники,118,"АО ""УралДеталь-6 Групп""",8563157612,C,51663782.33,43,0.4447,99.1162,11618266026.71,120,87,72.5
Подшипники,119,"ИП ""СибирьОпт-41""",6345050694,C,51540884.55,35,0.4436,99.5598,11618266026.71,120,87,72.5
Подшипники,120,"АО ""ВолгаТех-46""",3203403245,C,51140924.91,29,0.4402,100.0000,11618266026.71,120,87,72.5
РТИ,1,"ООО ""ЭлектроМир-36""",9692833459,A,167808457.74,84,1.9604,1.9604,8560051361.28,120,87,72.5
РТИ,2,"ООО ""ГидроПром-15 Групп""",3556215410,C,163367840.49,78,1.9085,3.8689,8560051361.28,120,87,72.5
РТИ,3,"ООО ""ГидроПром-50""",5386956634,C,162945215.76,88,1.9036,5.7724,8560051361.28,120,87,72.5
РТИ,4,"АО ""ВолгаТех-1 Групп""",7396573762,B,136700952.96,66,1.5970,7.3694,8560051361.28,120,87,72.5
РТИ,5,"ООО ""ГаммаПром-22""",5256420704,B,130083282.19,61,1.5197,8.8890,8560051361.28,120,87,72.5
РТИ,6,"ООО ""ВолгаТех-43""",6824546805,B,114525778.74,60,1.3379,10.2269,8560051361.28,120,87,72.5
РТИ,7,"ООО ""СтанкоСервис-87""",9370180664,A,109332613.85,44,1.2772,11.5042,8560051361.28,120,87,72.5
РТИ,8,"ООО ""БетаТрейд-90""",3281751713,A,103730748.26,48,1.2118,12.7160,8560051361.28,120,87,72.5
РТИ,9,"ИП ""ЭлектроМир-77""",3342574841,B,99397572.81,41,1.1612,13.8772,8560051361.28,120,87,72.5
РТИ,10,"ИП ""ПромСнаб-75""",6209425602,C,96662671.50,45,1.1292,15.0064,8560051361.28,120,87,72.5
РТИ,11,"ООО ""Севергруз-20""",9756965410,B,91463946.90,43,1.0685,16.0749,8560051361.28,120,87,72.5
РТИ,12,"ООО ""ЭпсилонТех-60""",8376759633,B,89949825.06,40,1.0508,17.1257,8560051361.28,120,87,72.5
РТИ,13,"ПАО ""ЭпсилонТех-79""",5889752316,B,89795135.70,44,1.0490,18.1747,8560051361.28,120,87,72.5
РТИ,14,"ПАО ""ЭпсилонТех-16""",3879955568,A,87508776.13,39,1.0223,19.1970,8560051361.28,120,87,72.5
РТИ,15,"ООО ""СибирьОпт-102""",4129682292,C,86816264.00,36,1.0142,20.2112,8560051361.28,120,87,72.5
РТИ,16,"АО ""ТехКомплект-8 Групп""",7408027797,C,85730167.16,51,1.0015,21.2127,8560051361.28,120,87,72.5
РТИ,17,"АО ""МеталлТорг-115""",4054258644,C,85045878.42,41,0.9935,22.2062,8560051361.28,120,87,72.5
РТИ,18,"ООО ""МеталлТорг-76""",4790839966,A,83096598.51,41,0.9707,23.1770,8560051361.28,120,87,72.5
РТИ,19,"ИП ""ПромСнаб-61""",2248071481,C,82319580.63,46,0.9617,24.1387,8560051361.28,120,87,72.5
РТИ,20,"ПАО ""ЭпсилонТех-72""",1649173005,A,81889246.94,43,0.9566,25.0953,8560051361.28,120,87,72.5
РТИ,21,"АО ""ГидроПром-44""",6939000485,C,81765273.88,44,0.9552,26.0505,8560051361.28,120,87,72.5
РТИ,22,"ИП ""Севергруз-120""",6226202468,A,81071202.44,34,0.9471,26.9976,8560051361.28,120,87,72.5
РТИ,23,"АО ""МеталлТорг-3 Групп""",9676820827,B,80822499.39,38,0.9442,27.9418,8560051361.28,120,87,72.5
РТИ,24,"ИП ""СибирьОпт-80""",2616661404,C,80471569.60,40,0.9401,28.8818,8560051361.28,120,87,72.5
РТИ,25,"АО ""ЭлектроМир-101""",5660908709,B,80469618.01,39,0.9401,29.8219,8560051361.28,120,87,72.5
РТИ,26,"ИП ""УралДеталь-108""",7199635800,A,78775113.31,45,0.9203,30.7422,8560051361.28,120,87,72.5
РТИ,27,"АО ""ВолгаТех-86""",1944444455,C,78542491.39,34,0.9175,31.6597,8560051361.28,120,87,72.5
РТИ,28,"ПАО ""ДельтаЛогистик-7 Групп""",9648479014,B,78505987.93,32,0.9171,32.5768,8560051361.28,120,87,72.5
РТИ,29,"ПАО ""ГидроПром-10 Групп""",4025236040,A,78481155.04,38,0.9168,33.4937,8560051361.28,120,87,72.5
РТИ,30,"ПАО ""ГаммаПром-4 Групп""",1026220989,B,78251225.94,42,0.9141,34.4078,8560051361.28,120,87,72.5
РТИ,31,"АО ""ГидроПром-65""",5816509712,A,78139013.01,32,0.9128,35.3206,8560051361.28,120,87,72.5
РТИ,32,"ИП ""ЭлектроМир-26""",3430420654,B,77981551.29,37,0.9110,36.2316,8560051361.28,120,87,72.5
РТИ,33,"АО ""ЭпсилонТех-18""",6168600289,C,77914639.11,36,0.9102,37.1419,8560051361.28,120,87,72.5
РТИ,34,"ООО ""ПромСнаб-11 Групп""",1268657293,A,77839307.56,41,0.9093,38.0512,8560051361.28,120,87,72.5
РТИ,35,"ООО ""СибирьОпт-111""",7497322282,A,77532684.51,38,0.9058,38.9569,8560051361.28,120,87,72.5
РТИ,36,"ООО ""ЭпсилонТех-29""",1164438269,A,77233856.60,45,0.9023,39.8592,8560051361.28,120,87,72.5
РТИ,37,"АО ""ВолгаТех-39""",9762292597,A,77022286.59,36,0.8998,40.7590,8560051361.28,120,87,72.5
РТИ,38,"АО ""ВолгаТех-46""",3203403245,C,76498079.13,31,0.8937,41.6526,8560051361.28,120,87,72.5
РТИ,39,"АО ""СтанкоСервис-49""",4544937676,C,76276318.31,37,0.8911,42.5437,8560051361.28,120,87,72.5
РТИ,40,"ООО ""ГидроПром-17""",4885347209,B,75805667.02,35,0.8856,43.4293,8560051361.28,120,87,72.5
РТИ,41,"АО ""ЭпсилонТех-81""",9318288828,B,75784646.91,37,0.8853,44.3146,8560051361.28,120,87,72.5
РТИ,42,"ПАО ""АльфаСнаб-89""",2477900690,B,74814474.88,33,0.8740,45.1886,8560051361.28,120,87,72.5
РТИ,43,"ПАО ""ЭлектроМир-57""",7893336702,C,74332968.31,35,0.8684,46.0570,8560051361.28,120,87,72.5
РТИ,44,"ИП ""Севергруз-23""",7661401524,A,74272012.37,32,0.8677,46.9247,8560051361.28,120,87,72.5
РТИ,45,"ИП ""ВолгаТех-64""",3967359575,C,73572805.75,46,0.8595,47.7841,8560051361.28,120,87,72.5
РТИ,46,"ИП ""БетаТрейд-28""",7605742304,A,73532770.04,32,0.8590,48.6432,8560051361.28,120,87,72.5
РТИ,47,"ИП ""Севергруз-88""",2941331441,C,73451508.76,40,0.8581,49.5012,8560051361.28,120,87,72.5
РТИ,48,"ИП ""СтанкоСервис-119""",8333128511,A,73128056.23,48,0.8543,50.3555,8560051361.28,120,87,72.5
РТИ,49,"АО ""ВолгаТех-66""",5944124879,A,73002808.86,37,0.8528,51.2084,8560051361.28,120,87,72.5
РТИ,50,"АО ""УралДеталь-6 Групп""",8563157612,C,72962552.60,37,0.8524,52.0607,8560051361.28,120,87,72.5
РТИ,51,"ИП ""АльфаСнаб-25""",4236183119,C,72682954.97,34,0.8491,52.9098,8560051361.28,120,87,72.5
РТИ,52,"АО ""ЭлектроМир-99""",5326315150,B,72272894.06,43,0.8443,53.7541,8560051361.28,120,87,72.5
РТИ,53,"ООО ""СтанкоСервис-118""",1910495631,A,71539538.78,39,0.8357,54.5899,8560051361.28,120,87,72.5
РТИ,54,"ИП ""ГидроПром-104""",1171278872,A,71331129.58,38,0.8333,55.4232,8560051361.28,120,87,72.5
РТИ,55,"ПАО ""СибирьОпт-63""",5200040610,B,71222316.68,35,0.8320,56.2552,8560051361.28,120,87,72.5
РТИ,56,"АО ""ГаммаПром-33""",9026027108,C,71194266.62,35,0.8317,57.0869,8560051361.28,120,87,72.5
РТИ,57,"ООО ""ВолгаТех-97""",3478634414,A,70180875.31,39,0.8199,57.9068,8560051361.28,120,87,72.5
РТИ,58,"ИП ""СибирьОпт-103""",4736069149,B,69571308.72,33,0.8127,58.7195,8560051361.28,120,87,72.5
РТИ,59,"ИП ""ТехКомплект-37""",6425784015,A,69567595.92,39,0.8127,59.5322,8560051361.28,120,87,72.5
РТИ,60,"ИП ""СтанкоСервис-114""",6505846279,C,69389481.08,29,0.8106,60.3428,8560051361.28,120,87,72.5
РТИ,61,"ПАО ""СибирьОпт-109""",1575720309,B,69229211.96,35,0.8087,61.1516,8560051361.28,120,87,72.5
РТИ,62,"ООО ""АльфаСнаб-35""",1175213575,C,69209932.97,36,0.8085,61.9601,8560051361.28,120,87,72.5
РТИ,63,"ПАО ""Севергруз-58""",6703117816,B,69108285.92,38,0.8073,62.7674,8560051361.28,120,87,72.5
РТИ,64,"ООО ""СибирьОпт-54""",8681026443,A,68989047.57,43,0.8059,63.5734,8560051361.28,120,87,72.5
РТИ,65,"ООО ""УралДеталь-42""",4305019545,B,68865705.37,29,0.8045,64.3779,8560051361.28,120,87,72.5
РТИ,66,"ПАО ""ГаммаПром-21""",5510509420,A,68577796.58,31,0.8011,65.1790,8560051361.28,120,87,72.5
РТИ,67,"ПАО ""Севергруз-69""",5108515536,B,67724727.62,36,0.7912,65.9702,8560051361.28,120,87,72.5
РТИ,68,"ООО ""ДельтаЛогистик-48""",6729556589,B,65539361.27,38,0.7656,66.7358,8560051361.28,120,87,72.5
РТИ,69,"ПАО ""СтанкоСервис-98""",5150285741,C,65484170.10,41,0.7650,67.5008,8560051361.28,120,87,72.5
РТИ,70,"ИП ""ТехКомплект-91""",3871944604,C,65248801.61,29,0.7622,68.2631,8560051361.28,120,87,72.5
РТИ,71,"ПАО ""ГидроПром-82""",5486176086,C,64813757.85,28,0.7572,69.0202,8560051361.28,120,87,72.5
РТИ,72,"АО ""ПромСнаб-62""",6943791863,C,64409994.54,37,0.7524,69.7727,8560051361.28,120,87,72.5
РТИ,73,"ПАО ""ЭпсилонТех-2 Групп""",1333205446,A,64287852.99,33,0.7510,70.5237,8560051361.28,120,87,72.5
РТИ,74,"ИП ""ГаммаПром-71""",6451166226,A,64058171.01,26,0.7483,71.2720,8560051361.28,120,87,72.5
РТИ,75,"ИП ""СибирьОпт-41""",6345050694,C,63891198.03,32,0.7464,72.0184,8560051361.28,120,87,72.5
РТИ,76,"ООО ""ЭлектроМир-74""",3183881606,B,63742741.76,41,0.7447,72.7631,8560051361.28,120,87,72.5
РТИ,77,"ПАО ""ЭпсилонТех-31""",3498810138,C,63489442.87,27,0.7417,73.5048,8560051361.28,120,87,72.5
РТИ,78,"ООО ""ДельтаЛогистик-78""",8663952810,C,63283473.34,36,0.7393,74.2441,8560051361.28,120,87,72.5
РТИ,79,"ООО ""ЭлектроМир-110""",9439228389,A,63140193.42,31,0.7376,74.9817,8560051361.28,120,87,72.5
РТИ,80,"ИП ""АльфаСнаб-19""",6251468548,C,62717206.31,37,0.7327,75.7144,8560051361.28,120,87,72.5
РТИ,81,"АО ""ТехКомплект-53""",9971592644,A,62570177.54,34,0.7310,76.4453,8560051361.28,120,87,72.5
РТИ,82,"ИП ""УралДеталь-40""",6947562940,A,60888323.62,30,0.7113,77.1566,8560051361.28,120,87,72.5
РТИ,83,"ПАО ""ТехКомплект-94""",5862834378,C,60790752.02,40,0.7102,77.8668,8560051361.28,120,87,72.5
РТИ,84,"ПАО ""УралДеталь-52""",8347640543,C,60210272.23,30,0.7034,78.5702,8560051361.28,120,87,72.5
РТИ,85,"ИП ""ЭпсилонТех-14 Групп""",7761929248,B,60022901.24,33,0.7012,79.2714,8560051361.28,120,87,72.5
РТИ,86,"ИП ""УралДеталь-67""",3838939447,B,59699913.56,29,0.6974,79.9688,8560051361.28,120,87,72.5
РТИ,87,"ИП ""Севергруз-116""",6916520012,B,58665404.08,36,0.6853,80.6541,8560051361.28,120,87,72.5
РТИ,88,"АО ""УралДеталь-93""",8269858197,A,58383558.83,27,0.6820,81.3362,8560051361.28,120,87,72.5
РТИ,89,"ООО ""БетаТрейд-117""",6534526717,A,58345078.37,31,0.6816,82.0178,8560051361.28,120,87,72.5
РТИ,90,"ООО ""ТехКомплект-45""",9678016609,C,58106489.35,34,0.6788,82.6966,8560051361.28,120,87,72.5
РТИ,91,"ИП ""ДельтаЛогистик-84""",1328957857,B,57610070.71,34,0.6730,83.3696,8560051361.28,120,87,72.5
РТИ,92,"ПАО ""ВолгаТех-56""",8238363683,C,57601593.35,29,0.6729,84.0425,8560051361.28,120,87,72.5
РТИ,93,"ПАО ""СибирьОпт-24""",6203036487,B,56933888.58,28,0.6651,84.7076,8560051361.28,120,87,72.5
РТИ,94,"ИП ""Севергруз-5 Групп""",9354187804,A,56430139.82,28,0.6592,85.3669,8560051361.28,120,87,72.5
РТИ,95,"ИП ""БетаТрейд-27""",9604015376,A,56090542.31,31,0.6553,86.0221,8560051361.28,120,87,72.5
РТИ,96,"ПАО ""БетаТрейд-107""",5096320205,A,55769377.32,38,0.6515,86.6736,8560051361.28,120,87,72.5
РТИ,97,"ИП ""АльфаСнаб-73""",5550129760,C,54665271.46,37,0.6386,87.3122,8560051361.28,120,87,72.5
РТИ,98,"ООО ""Севергруз-59""",2876376128,B,54470393.63,26,0.6363,87.9486,8560051361.28,120,87,72.5
РТИ,99,"АО ""СтанкоСервис-34""",7614642252,A,53608609.34,22,0.6263,88.5748,8560051361.28,120,87,72.5
РТИ,100,"ПАО ""ЭлектроМир-83""",9385317786,C,52735295.60,31,0.6161,89.1909,8560051361.28,120,87,72.5
РТИ,101,"ПАО ""СтанкоСервис-113""",9062991254,C,52672989.54,28,0.6153,89.8062,8560051361.28,120,87,72.5
РТИ,102,"ИП ""ДельтаЛогистик-9 Групп""",7262793677,A,52413627.33,30,0.6123,90.4185,8560051361.28,120,87,72.5
РТИ,103,"ООО ""ПромСнаб-85""",1381538527,B,52014471.75,29,0.6076,91.0262,8560051361.28,120,87,72.5
РТИ,104,"ИП ""БетаТрейд-38""",8757438026,B,51884558.52,33,0.6061,91.6323,8560051361.28,120,87,72.5
РТИ,105,"ИП ""ПромСнаб-30""",9330400329,A,51858493.68,32,0.6058,92.2381,8560051361.28,120,87,72.5
РТИ,106,"АО ""АльфаСнаб-105""",4695450688,B,51108601.06,33,0.5971,92.8352,8560051361.28,120,87,72.5
РТИ,107,"ООО ""СибирьОпт-96""",3940742148,A,49583860.76,25,0.5792,93.4144,8560051361.28,120,87,72.5
РТИ,108,"ПАО ""АльфаСнаб-12 Групп""",6224825860,A,49346199.28,30,0.5765,93.9909,8560051361.28,120,87,72.5
РТИ,109,"ПАО ""ЭлектроМир-95""",4893091195,B,48639610.09,27,0.5682,94.5591,8560051361.28,120,87,72.5
РТИ,110,"ООО ""МеталлТорг-92""",4707533344,A,47296079.36,22,0.5525,95.1116,8560051361.28,120,87,72.5
РТИ,111,"АО ""ЭлектроМир-47""",4315494031,C,46863672.24,27,0.5475,95.6591,8560051361.28,120,87,72.5
РТИ,112,"АО ""ЭпсилонТех-55""",8870912118,B,46534944.91,23,0.5436,96.2027,8560051361.28,120,87,72.5
РТИ,113,"ПАО ""Севергруз-32""",4848744976,A,46452588.56,27,0.5427,96.7454,8560051361.28,120,87,72.5
РТИ,114,"ПАО ""ГаммаПром-13 Групп""",7679741117,A,44478636.32,27,0.5196,97.2650,8560051361.28,120,87,72.5
РТИ,115,"АО ""МеталлТорг-70""",2177052301,A,43726629.90,25,0.5108,97.7758,8560051361.28,120,87,72.5
РТИ,116,"ПАО ""УралДеталь-112""",9583012527,A,43723612.31,21,0.5108,98.2866,8560051361.28,120,87,72.5
РТИ,117,"ИП ""УралДеталь-68""",6899330264,C,43193457.89,30,0.5046,98.7912,8560051361.28,120,87,72.5
РТИ,118,"ООО ""СтанкоСервис-100""",2616565262,A,42275965.72,30,0.4939,99.2851,8560051361.28,120,87,72.5
РТИ,119,"ИП ""ТехКомплект-106""",6127484739,C,31413086.03,24,0.3670,99.6521,8560051361.28,120,87,72.5
РТИ,120,"ИП ""ЭпсилонТех-51""",2183066432,A,29784089.75,30,0.3479,100.0000,8560051361.28,120,87,72.5
Смазочные материалы,1,"ООО ""ГидроПром-15 Групп""",3556215410,C,183398229.40,99,1.8697,1.8697,9808884272.62,120,85,70.8
Смазочные материалы,2,"ООО ""ГаммаПром-22""",5256420704,B,165985305.74,88,1.6922,3.5619,9808884272.62,120,85,70.8
Смазочные материалы,3,"ООО ""ВолгаТех-43""",6824546805,B,159504358.32,88,1.6261,5.1880,9808884272.62,120,85,70.8
Смазочные материалы,4,"ООО ""ГидроПром-50""",5386956634,C,157592497.41,86,1.6066,6.7947,9808884272.62,120,85,70.8
Смазочные материалы,5,"АО ""ВолгаТех-1 Групп""",7396573762,B,152918007.72,72,1.5590,8.3536,9808884272.62,120,85,70.8
Смазочные материалы,6,"ООО ""ЭлектроМир-36""",9692833459,A,137189342.30,76,1.3986,9.7523,9808884272.62,120,85,70.8
Смазочные материалы,7,"ООО ""ЭпсилонТех-29""",1164438269,A,134827515.93,63,1.3745,11.1268,9808884272.62,120,85,70.8
Смазочные материалы,8,"ПАО ""БетаТрейд-107""",5096320205,A,120480534.02,53,1.2283,12.3551,9808884272.62,120,85,70.8
